scenario,quantum_coupling,diffusion_rate,collapse_enabled,population,max_steps,seed,alive_count,alive_rate,avg_survival_steps,max_survival_steps,avg_final_energy,avg_steps_taken,deadend_escapes,barrier_crossings,first_crossing_latency_mean,first_crossing_latency_median,crossing_toward_frac,wall_crossings,wall_step_crossings,seam_crossings,edge_crossings,edge_crossing_step_mean,final_coherence_mean,final_pilot_wave_mean,anticipatory_index_mean,anticipatory_frac_mean,maze_goal_reached,maze_route_gap_frac,maze_route_edge_frac,phi_mean,phi_final,path_eff_reached,path_eff_mean
moving,0.3,0.2,False,20,500,2030,0,0.0,162.5,280,0.0,162.5,0,0,nan,nan,nan,0,0,0,12,10.75,1.0,0.06643505394458771,-0.28991082573869265,0.09427509509238373,0,nan,nan,0.9891235909114281,0.9894371721893549,12,0.8251958010370345
moving,0.3,0.2,False,20,500,3030,0,0.0,139.5,200,0.0,139.5,0,0,nan,nan,nan,0,0,0,12,11.666666666666666,1.0,0.06379027664661407,-0.02418773483032649,0.10179750442831836,0,nan,nan,0.9889668002724648,0.9889812301844358,8,0.9283531964805498
moving,0.3,0.2,False,20,500,4030,0,0.0,140.0,200,0.0,140.0,0,0,nan,nan,nan,0,0,0,11,8.090909090909092,1.0,0.06379027664661407,-0.010244285363173044,0.09824010056568197,0,nan,nan,0.9889668002724648,0.9889812301844358,8,1.0088797205000901
moving,0.3,0.2,False,20,500,5030,0,0.0,176.0,280,0.0,176.0,0,0,nan,nan,nan,0,0,0,12,5.083333333333333,1.0,0.06643505394458771,-0.6556629627363095,0.08065443998220825,0,nan,nan,0.9891235909114281,0.9894371721893549,15,0.728665396698817
moving,0.3,0.2,False,20,500,6030,0,0.0,149.0,200,0.0,149.0,0,0,nan,nan,nan,0,0,0,12,13.25,1.0,0.06379027664661407,-0.05051728955510536,0.09967733986629336,0,nan,nan,0.9889668002724648,0.9889812301844358,10,0.8969104242083811
moving,0.3,0.2,False,20,500,7030,0,0.0,158.0,200,0.0,158.0,0,0,nan,nan,nan,0,0,0,12,4.333333333333333,1.0,0.06379027664661407,-0.33862965252516236,0.09174686446488772,0,nan,nan,0.9889668002724648,0.9889812301844358,12,0.8098680881770516
moving,0.3,0.2,False,20,500,8030,0,0.0,158.5,200,0.0,158.5,0,0,nan,nan,nan,0,0,0,11,7.090909090909091,1.0,0.06379027664661407,-0.30310526809931726,0.0874578595508828,0,nan,nan,0.9889668002724648,0.9889812301844358,12,0.8721073281887057
moving,0.3,0.2,False,20,500,9030,0,0.0,158.0,200,0.0,158.0,0,0,nan,nan,nan,0,0,0,12,5.666666666666667,1.0,0.06379027664661407,-0.389513159293086,0.09227358436660762,0,nan,nan,0.9889668002724648,0.9889812301844358,12,0.8071424471212921
moving,0.5,0.2,True,20,500,50,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,20,2.5,0.9771342277526855,3.1233532428741455,1.5330643938595059,0.1764705882352941,0,nan,nan,0.988838279619813,0.988838279619813,0,nan
moving,0.5,0.2,True,20,500,1050,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,20,2.5,0.9771603941917419,3.12557315826416,1.5330643938595059,0.1764705882352941,0,nan,nan,0.988838279619813,0.988838279619813,0,nan
moving,0.5,0.2,True,20,500,2050,20,1.0,500.0,500,320.0,500.0,20,0,nan,nan,nan,0,0,0,20,2.45,0.9268030524253845,12.261613845825195,-4.448082984725486,0.030927835051546393,0,nan,nan,0.9899171689525247,0.9903529891744256,20,0.6828633974898066
moving,0.5,0.2,True,20,500,3050,20,1.0,500.0,500,320.0,500.0,20,0,nan,nan,nan,0,0,0,20,2.45,0.926802396774292,12.261319160461426,-4.448082984725486,0.030927835051546393,0,nan,nan,0.9899171689525247,0.9903529891744256,20,0.6822504562424196
moving,0.5,0.2,True,20,500,4050,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,20,2.45,0.9783753156661987,3.121401786804199,1.5453221633902228,0.1764705882352941,0,nan,nan,0.988838279619813,0.988838279619813,0,nan
moving,0.5,0.2,True,20,500,5050,20,1.0,500.0,500,320.0,500.0,20,0,nan,nan,nan,0,0,0,20,2.4,0.9268040657043457,12.26114273071289,-4.448082984725486,0.030927835051546393,0,nan,nan,0.9899171689525247,0.9903529891744256,20,0.681671868870192
moving,0.5,0.2,True,20,500,6050,17,0.85,440.0,500,272.0,440.0,17,0,nan,nan,nan,0,0,0,20,2.4,0.9204014539718628,13.124135971069336,-3.836554797920949,0.02616279069767442,0,nan,nan,0.9899100963026285,0.9903127076104283,17,0.6244120288676739
moving,0.5,0.2,True,20,500,7050,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,20,2.45,0.9775943160057068,3.119988203048706,1.5433717421094582,0.1764705882352941,0,nan,nan,0.988838279619813,0.988838279619813,0,nan
moving,0.5,0.2,True,20,500,8050,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,20,2.5,0.9783741235733032,3.1214022636413574,1.5453221633902228,0.1764705882352941,0,nan,nan,0.988838279619813,0.988838279619813,0,nan
moving,0.5,0.2,True,20,500,9050,0,0.0,100.0,100,0.0,100.0,0,0,nan,nan,nan,0,0,0,20,2.5,0.9783741235733032,3.1214022636413574,1.5453221633902228,0.1764705882352941,0,nan,nan,0.988838279619813,0.988838279619813,0,nan
moving,0.5,0.2,False,20,500,50,0,0.0,149.5,200,0.0,149.5,0,0,nan,nan,nan,0,0,0,6,13.666666666666666,1.0,0.06379027664661407,-1.2189632034263007,0.05137952831266786,0,nan,nan,0.9888774463906884,0.9889166131615639,10,0.971839247086495
moving,0.5,0.2,False,20,500,1050,0,0.0,149.5,200,0.0,149.5,0,0,nan,nan,nan,0,0,0,3,11.333333333333334,1.0,0.06379027664661407,-1.9072393875633555,0.024149477172732987,0,nan,nan,0.9888774463906884,0.9889166131615639,10,0.9744150722047993
moving,0.5,0.2,False,20,500,2050,0,0.0,154.0,280,0.0,154.0,0,0,nan,nan,nan,0,0,0,6,11.333333333333334,1.0,0.06643505394458771,-1.3825858312404113,0.04310270963967407,0,nan,nan,0.9890147754922509,0.9892894336953759,10,0.9711067228924979
moving,0.5,0.2,False,20,500,3050,0,0.0,154.0,280,0.0,154.0,0,0,nan,nan,nan,0,0,0,8,20.0,1.0,0.06643505394458771,-0.9980828222004489,0.05657768215638816,0,nan,nan,0.9890147754922509,0.9892894336953759,10,0.9676723726891774
moving,0.5,0.2,False,20,500,4050,0,0.0,149.5,200,0.0,149.5,0,0,nan,nan,nan,0,0,0,7,17.142857142857142,1.0,0.06379027664661407,-1.2033470846813672,0.05058253814067768,0,nan,nan,0.9888774463906884,0.9889166131615639,10,0.9619655990923006
moving,0.5,0.2,False,20,500,5050,0,0.0,145.0,200,0.0,145.0,0,0,nan,nan,nan,0,0,0,6,13.0,1.0,0.06379027664661407,-1.2771384326874722,0.046888749214330616,0,nan,nan,0.9888774463906884,0.9889166131615639,9,1.024934354240013
moving,0.5,0.2,False,20,500,6050,0,0.0,149.5,200,0.0,149.5,0,0,nan,nan,nan,0,0,0,7,19.857142857142858,1.0,0.06379027664661407,-1.0616349053760843,0.05494961002228442,0,nan,nan,0.9888774463906884,0.9889166131615639,10,0.9667012364516074
moving,0.5,0.2,False,20,500,7050,0,0.0,149.5,200,0.0,149.5,0,0,nan,nan,nan,0,0,0,7,12.0,1.0,0.06379027664661407,-0.9846073124829726,0.05901937746414491,0,nan,nan,0.9888774463906884,0.9889166131615639,10,0.9751035903998704
moving,0.5,0.2,False,20,500,8050,0,0.0,145.0,200,0.0,145.0,0,0,nan,nan,nan,0,0,0,6,24.166666666666668,1.0,0.06379027664661407,-1.1612477628979936,0.05076995600251415,0,nan,nan,0.9888774463906884,0.9889166131615639,9,1.0118727063704025
moving,0.5,0.2,False,20,500,9050,0,0.0,149.5,200,0.0,149.5,0,0,nan,nan,nan,0,0,0,8,18.5,1.0,0.06379027664661407,-0.9459727673789444,0.058492657562425,0,nan,nan,0.9888774463906884,0.9889166131615639,10,0.9486762384000469
single_source,0.0,0.2,True,20,500,0,4,0.2,180.0,500,100.0,180.0,0,0,nan,nan,nan,0,0,0,0,nan,0.926082968711853,4.287527561187744,nan,nan,0,nan,nan,0.9926113053224981,0.9926113053224981,4,0.3174657584812525
single_source,0.0,0.2,True,20,500,1000,4,0.2,180.0,500,100.0,180.0,0,0,nan,nan,nan,0,0,0,0,nan,0.926082968711853,4.287527561187744,nan,nan,0,nan,nan,0.9926113053224981,0.9926113053224981,4,0.3174657584812525
single_source,0.0,0.2,True,20,500,2000,4,0.2,180.0,500,100.0,180.0,0,0,nan,nan,nan,0,0,0,0,nan,0.926082968711853,4.287527561187744,nan,nan,0,nan,nan,0.9926113053224981,0.9926113053224981,4,0.3174657584812525
single_source,0.0,0.2,True,20,500,3000,4,0.2,180.0,500,100.0,180.0,0,0,nan,nan,nan,0,0,0,0,nan,0.926082968711853,4.287527561187744,nan,nan,0,nan,nan,0.9926113053224981,0.9926113053224981,4,0.3174657584812525
single_source,0.0,0.2,True,20,500,4000,4,0.2,180.0,500,100.0,180.0,0,0,nan,nan,nan,0,0,0,0,nan,0.926082968711853,4.287527561187744,nan,nan,0,nan,nan,0.9926113053224981,0.9926113053224981,4,0.3174657584812525
single_source,0.0,0.2,True,20,500,5000,4,0.2,180.0,500,100.0,180.0,0,0,nan,nan,nan,0,0,0,0,nan,0.926082968711853,4.287527561187744,nan,nan,0,nan,nan,0.9926113053224981,0.9926113053224981,4,0.3174657584812525
single_source,0.0,0.2,True,20,500,6000,4,0.2,180.0,500,100.0,180.0,0,0,nan,nan,nan,0,0,0,0,nan,0.926082968711853,4.287527561187744,nan,nan,0,nan,nan,0.9926113053224981,0.9926113053224981,4,0.3174657584812525
single_source,0.0,0.2,True,20,500,7000,4,0.2,180.0,500,100.0,180.0,0,0,nan,nan,nan,0,0,0,0,nan,0.926082968711853,4.287527561187744,nan,nan,0,nan,nan,0.9926113053224981,0.9926113053224981,4,0.3174657584812525
single_source,0.0,0.2,True,20,500,8000,4,0.2,180.0,500,100.0,180.0,0,0,nan,nan,nan,0,0,0,0,nan,0.926082968711853,4.287527561187744,nan,nan,0,nan,nan,0.9926113053224981,0.9926113053224981,4,0.3174657584812525
single_source,0.0,0.2,True,20,500,9000,4,0.2,180.0,500,100.0,180.0,0,0,nan,nan,nan,0,0,0,0,nan,0.926082968711853,4.287527561187744,nan,nan,0,nan,nan,0.9926113053224981,0.9926113053224981,4,0.3174657584812525
single_source,0.0,0.2,False,20,500,0,4,0.2,180.0,500,100.0,180.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9926113053224981,0.9926113053224981,4,0.3174657584812525
single_source,0.0,0.2,False,20,500,1000,4,0.2,180.0,500,100.0,180.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9926113053224981,0.9926113053224981,4,0.3174657584812525
single_source,0.0,0.2,False,20,500,2000,4,0.2,180.0,500,100.0,180.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9926113053224981,0.9926113053224981,4,0.3174657584812525
single_source,0.0,0.2,False,20,500,3000,4,0.2,180.0,500,100.0,180.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9926113053224981,0.9926113053224981,4,0.3174657584812525
single_source,0.0,0.2,False,20,500,4000,4,0.2,180.0,500,100.0,180.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9926113053224981,0.9926113053224981,4,0.3174657584812525
single_source,0.0,0.2,False,20,500,5000,4,0.2,180.0,500,100.0,180.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9926113053224981,0.9926113053224981,4,0.3174657584812525
single_source,0.0,0.2,False,20,500,6000,4,0.2,180.0,500,100.0,180.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9926113053224981,0.9926113053224981,4,0.3174657584812525
single_source,0.0,0.2,False,20,500,7000,4,0.2,180.0,500,100.0,180.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9926113053224981,0.9926113053224981,4,0.3174657584812525
single_source,0.0,0.2,False,20,500,8000,4,0.2,180.0,500,100.0,180.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9926113053224981,0.9926113053224981,4,0.3174657584812525
single_source,0.0,0.2,False,20,500,9000,4,0.2,180.0,500,100.0,180.0,0,0,nan,nan,nan,0,0,0,0,nan,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9926113053224981,0.9926113053224981,4,0.3174657584812525
single_source,0.1,0.2,True,20,500,10,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.1,0.9802027940750122,5.277350902557373,nan,nan,0,nan,nan,0.9926044158637524,0.9926062929444015,20,0.8584518391231535
single_source,0.1,0.2,True,20,500,1010,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.05,0.9803251624107361,5.226411819458008,nan,nan,0,nan,nan,0.9926044030115009,0.9926062538288534,20,0.8633397543322727
single_source,0.1,0.2,True,20,500,2010,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.05,0.9799196720123291,5.28224515914917,nan,nan,0,nan,nan,0.9926044266670943,0.9926063232123852,20,0.795025257515394
single_source,0.1,0.2,True,20,500,3010,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.05,0.980150580406189,5.231149673461914,nan,nan,0,nan,nan,0.9926044060848653,0.9926062636077404,20,0.8644431520155118
single_source,0.1,0.2,True,20,500,4010,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.2,0.9802082777023315,5.22799825668335,nan,nan,0,nan,nan,0.9926044060848653,0.9926062636077404,20,0.856649338135383
single_source,0.1,0.2,True,20,500,5010,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.1,0.9801948666572571,5.226564884185791,nan,nan,0,nan,nan,0.9926044060848653,0.9926062636077404,20,0.8581758718308616
single_source,0.1,0.2,True,20,500,6010,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.05,0.9801291823387146,5.2371439933776855,nan,nan,0,nan,nan,0.9926044126041234,0.9926062817685306,20,0.8468822782860892
single_source,0.1,0.2,True,20,500,7010,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.15,0.9803003072738647,5.231593132019043,nan,nan,0,nan,nan,0.9926044060848653,0.9926062636077404,20,0.8559298492800214
single_source,0.1,0.2,True,20,500,8010,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.1,0.9801675081253052,5.239932060241699,nan,nan,0,nan,nan,0.9926044158637524,0.9926062929444015,20,0.8557245353875528
single_source,0.1,0.2,True,20,500,9010,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.1,0.9803251624107361,5.229308128356934,nan,nan,0,nan,nan,0.9926044060848653,0.9926062636077404,20,0.8596560730126164
single_source,0.1,0.2,False,20,500,10,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,2.4,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9925817120820284,0.9925794135779142,20,0.889469354691732
single_source,0.1,0.2,False,20,500,1010,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.6,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9925817120820284,0.9925794135779142,20,0.9072681632913134
single_source,0.1,0.2,False,20,500,2010,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.75,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9925817120820284,0.9925794135779142,20,0.847983549463542
single_source,0.1,0.2,False,20,500,3010,20,1.0,500.0,500,595.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.95,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9925817120820284,0.9925794135779142,20,0.8680587054137574
single_source,0.1,0.2,False,20,500,4010,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,2.3,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9925817120820284,0.9925794135779142,20,0.8847670542401479
single_source,0.1,0.2,False,20,500,5010,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.8,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9925817120820284,0.9925794135779142,20,0.8503737426589579
single_source,0.1,0.2,False,20,500,6010,20,1.0,500.0,500,595.0,500.0,0,0,nan,nan,nan,0,0,0,20,2.2,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9925817120820284,0.9925794135779142,20,0.8250271230235479
single_source,0.1,0.2,False,20,500,7010,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.7,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9925817120820284,0.9925794135779142,20,0.8542262161279183
single_source,0.1,0.2,False,20,500,8010,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,2.2,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9925817120820284,0.9925794135779142,20,0.8633564966640019
single_source,0.1,0.2,False,20,500,9010,20,1.0,500.0,500,595.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.8,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9925817120820284,0.9925794135779142,20,0.8321474525490947
single_source,0.3,0.2,True,20,500,30,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.1,0.9802963733673096,5.227303504943848,nan,nan,0,nan,nan,0.9925905991345644,0.9925961503759027,20,0.8624775489622349
single_source,0.3,0.2,True,20,500,1030,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.05,0.9802029728889465,5.236363410949707,nan,nan,0,nan,nan,0.9925906277261675,0.9925962341949344,20,0.8346581308305046
single_source,0.3,0.2,True,20,500,2030,20,1.0,500.0,500,505.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.15,0.9797080755233765,5.261153221130371,nan,nan,0,nan,nan,0.9925906546413898,0.9925963161513209,20,0.8299309280971132
single_source,0.3,0.2,True,20,500,3030,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.15,0.9799782037734985,5.281681060791016,nan,nan,0,nan,nan,0.99259066991508,0.9925963603891432,20,0.818241656901918
single_source,0.3,0.2,True,20,500,4030,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.1,0.9802045226097107,5.226639747619629,nan,nan,0,nan,nan,0.9925905989482999,0.9925961494445801,20,0.8409008468502458
single_source,0.3,0.2,True,20,500,5030,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.05,0.9802472591400146,5.229936599731445,nan,nan,0,nan,nan,0.9925906084477901,0.9925961806438863,20,0.8553493447780859
single_source,0.3,0.2,True,20,500,6030,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.1,0.9802811741828918,5.229531288146973,nan,nan,0,nan,nan,0.9925906084477901,0.9925961806438863,20,0.8560414125061774
single_source,0.3,0.2,True,20,500,7030,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.05,0.9803041219711304,5.225808143615723,nan,nan,0,nan,nan,0.9925905991345644,0.9925961503759027,20,0.853982471937176
single_source,0.3,0.2,True,20,500,8030,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.05,0.9802494049072266,5.225528717041016,nan,nan,0,nan,nan,0.9925905989482999,0.9925961494445801,20,0.8504796591884546
single_source,0.3,0.2,True,20,500,9030,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.05,0.9803212881088257,5.226404666900635,nan,nan,0,nan,nan,0.9925905991345644,0.9925961503759027,20,0.8566767137335305
single_source,0.3,0.2,False,20,500,30,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.25,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9925225124694407,0.9925156272947788,20,0.9914872754379944
single_source,0.3,0.2,False,20,500,1030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.25,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9925225124694407,0.9925156272947788,20,0.990131508427905
single_source,0.3,0.2,False,20,500,2030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.2,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9925225124694407,0.9925156272947788,20,0.9911516070456828
single_source,0.3,0.2,False,20,500,3030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.15,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9925225124694407,0.9925156272947788,20,0.9881805416047816
single_source,0.3,0.2,False,20,500,4030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.3,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9925225124694407,0.9925156272947788,20,0.9952554740174945
single_source,0.3,0.2,False,20,500,5030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.45,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9925225124694407,0.9925156272947788,20,1.0008479716636614
single_source,0.3,0.2,False,20,500,6030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.4,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9925225124694407,0.9925156272947788,20,0.9892357421052738
single_source,0.3,0.2,False,20,500,7030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.3,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9925225124694407,0.9925156272947788,20,0.9886568118929666
single_source,0.3,0.2,False,20,500,8030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.5,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9925225124694407,0.9925156272947788,20,0.9774768430449114
single_source,0.3,0.2,False,20,500,9030,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.1,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9925225124694407,0.9925156272947788,20,0.9953665675167371
single_source,0.5,0.2,True,20,500,50,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.98028564453125,5.229405403137207,nan,nan,0,nan,nan,0.9925767849199474,0.9925860944204032,20,0.854237571927783
single_source,0.5,0.2,True,20,500,1050,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.9802000522613525,5.226864337921143,nan,nan,0,nan,nan,0.9925767696462572,0.9925860445946455,20,0.8408708010890514
single_source,0.5,0.2,True,20,500,2050,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.9803193807601929,5.231933116912842,nan,nan,0,nan,nan,0.9925767849199474,0.9925860944204032,20,0.8614850283503793
single_source,0.5,0.2,True,20,500,3050,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.05,0.980266809463501,5.248739719390869,nan,nan,0,nan,nan,0.9925768344663084,0.9925862387754023,20,0.8569259250661367
single_source,0.5,0.2,True,20,500,4050,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.9802014827728271,5.226736545562744,nan,nan,0,nan,nan,0.9925767696462572,0.9925860445946455,20,0.8415960305593361
single_source,0.5,0.2,True,20,500,5050,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.9802639484405518,5.2488112449646,nan,nan,0,nan,nan,0.9925768344663084,0.9925862387754023,20,0.8569259250661367
single_source,0.5,0.2,True,20,500,6050,20,1.0,500.0,500,505.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.05,0.9799275398254395,5.2365403175354,nan,nan,0,nan,nan,0.9925768133252859,0.9925861791707575,20,0.8515373715583829
single_source,0.5,0.2,True,20,500,7050,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.0,0.9803557395935059,5.226840019226074,nan,nan,0,nan,nan,0.9925767698325216,0.9925860455259681,20,0.8605226300543286
single_source,0.5,0.2,True,20,500,8050,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.05,0.9803317785263062,5.225997447967529,nan,nan,0,nan,nan,0.9925767698325216,0.9925860455259681,20,0.8551153598735676
single_source,0.5,0.2,True,20,500,9050,20,1.0,500.0,500,500.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.05,0.9801847338676453,5.226830959320068,nan,nan,0,nan,nan,0.9925767696462572,0.9925860445946455,20,0.8416324181467582
single_source,0.5,0.2,False,20,500,50,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.15,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9924632417969406,0.9924516044557095,20,1.0143063924759894
single_source,0.5,0.2,False,20,500,1050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.15,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9924632417969406,0.9924516044557095,20,1.0077064176740584
single_source,0.5,0.2,False,20,500,2050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.2,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9924632417969406,0.9924516044557095,20,1.0093093554646961
single_source,0.5,0.2,False,20,500,3050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.15,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9924632417969406,0.9924516044557095,20,1.0127484674388134
single_source,0.5,0.2,False,20,500,4050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.3,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9924632417969406,0.9924516044557095,20,1.0119019024618514
single_source,0.5,0.2,False,20,500,5050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.1,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9924632417969406,0.9924516044557095,20,1.013056779350385
single_source,0.5,0.2,False,20,500,6050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.25,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9924632417969406,0.9924516044557095,20,1.0010098804354515
single_source,0.5,0.2,False,20,500,7050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.1,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9924632417969406,0.9924516044557095,20,1.007404782589698
single_source,0.5,0.2,False,20,500,8050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.2,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9924632417969406,0.9924516044557095,20,1.006869856233221
single_source,0.5,0.2,False,20,500,9050,20,1.0,500.0,500,600.0,500.0,0,0,nan,nan,nan,0,0,0,20,1.15,1.0,0.026535509154200554,nan,nan,0,nan,nan,0.9924632417969406,0.9924516044557095,20,1.0044131561474408
